,Match,season_x,Winner,assists_Home,attempted_passes_Home,big_chances_created_Home,big_chances_missed_Home,clean_sheets_Home,clearances_blocks_interceptions_Home,completed_passes_Home,creativity_Home,dribbles_Home,ea_index_Home,element_Home,errors_leading_to_goal_Home,errors_leading_to_goal_attempt_Home,fouls_Home,goals_conceded_Home,goals_scored_Home,ict_index_Home,influence_Home,key_passes_Home,open_play_crosses_Home,own_goals_Home,penalties_conceded_Home,penalties_missed_Home,penalties_saved_Home,tackles_Home,target_missed_Home,threat_Home,expected_assists_Home,expected_goal_involvements_Home,expected_goals_Home,expected_goals_conceded_Home,assists_Away,attempted_passes_Away,big_chances_created_Away,big_chances_missed_Away,clean_sheets_Away,clearances_blocks_interceptions_Away,completed_passes_Away,creativity_Away,dribbles_Away,ea_index_Away,element_Away,errors_leading_to_goal_Away,errors_leading_to_goal_attempt_Away,fouls_Away,goals_conceded_Away,goals_scored_Away,ict_index_Away,influence_Away,key_passes_Away,open_play_crosses_Away,own_goals_Away,penalties_conceded_Away,penalties_missed_Away,penalties_saved_Away,tackles_Away,target_missed_Away,threat_Away,expected_assists_Away,expected_goal_involvements_Away,expected_goals_Away,expected_goals_conceded_Away
0,Arsenal-vs-Aston Villa,2020-21,A,0,447.8437827135886,0.688438487881981,0.9489213022017636,0,23.587614155251142,348.34302822926713,125.7,5.172949538295159,0.0,4006,0.06687094448449891,0.16445115356885365,5.8014217571972155,33,0,39.6,148.0,5.598199801730353,1.1441917738894127,1,0.08141447368421052,0,0,5.241643343169522,2.8112906629939793,125.0,0.0,0.0,0.0,0.0,3,265.0657894736842,0.11842105263157894,0.07894736842105263,11,3.3815789473684212,182.39473684210526,193.5,1.0921052631578947,0.0,3222,0.0,0.05263157894736842,1.144736842105263,0,2,76.1,260.2,1.3157894736842106,0.39473684210526316,0,0.0,0,0,1.0394736842105263,0.5526315789473684,307.0,0.0,0.0,2.0,0.0
1,Arsenal-vs-Aston Villa,2021-22,H,2,416.0864577516404,0.5925480769230769,0.9352226720647774,2,14.375,316.03128926427473,213.8,4.810792004048583,0.0,5242,0.039473684210526314,0.12335526315789473,4.182129519754293,11,3,80.3,282.0,5.214638157894736,1.0346027327935223,0,0.08141447368421052,1,0,3.934280329470892,2.2892206477732793,309.0,0.0,0.0,3.0,0.0,1,279.9578410311493,0.2894736842105263,0.14473684210526314,0,4.661385606874329,201.718850698174,121.4,1.2776584317937703,0.0,5372,0.0,0.05263157894736842,1.425080558539205,33,1,46.6,228.4,1.3361976369495165,0.5789473684210527,0,0.0,0,1,1.2322771213748658,0.6519871106337272,116.0,0.0,0.0,1.0,0.0
2,Arsenal-vs-Aston Villa,2022-23,H,1,307.3830122180451,0.20171522556390975,0.33458646616541354,1,5.813815789473685,237.6875,205.5,1.7551456766917295,0.0,1324,0.039473684210526314,0.12335526315789473,2.6237312030075186,11,2,79.0,220.8,1.978359962406015,0.240718984962406,0,0.055098684210526314,0,0,2.2782894736842105,1.3271616541353384,366.0,0.0,0.0,0.0,0.0,0,259.4605263157895,0.11842105263157894,0.039473684210526314,0,7.5131578947368425,184.18421052631578,59.6,0.7763157894736843,0.0,2742,0.0,0.05263157894736842,1.1447368421052633,22,1,32.7,210.8,0.6710526315789473,0.513157894736842,0,0.02631578947368421,0,0,1.1447368421052633,0.22368421052631576,57.0,0.0,0.0,0.0,0.0
3,Arsenal-vs-Bournemouth,2016-17,H,2,371.0,3.0,1.0,0,45.0,311.0,107.1,9.0,0.0,3059,0.0,0.0,10.0,9,1,46.5,204.2,6.0,3.0,0,1.0,0,0,14.0,5.0,154.0,6.833333333333333,6.0,1.0,9.0,0,390.0,1.0,2.0,0,45.0,305.0,131.7,13.0,0.0,2339,1.0,1.0,11.0,30,1,39.9,148.6,6.0,3.0,0,0.0,0,0,8.0,5.0,122.0,6.0,6.0,1.0,13.333333333333334
4,Arsenal-vs-Bournemouth,2017-18,H,3,461.0,2.0,2.0,9,36.0,367.0,135.4,7.0,0.0,1525,0.0,0.0,11.0,0,3,58.3,292.0,9.0,2.0,0,0.0,0,0,9.0,3.0,155.0,7.166666666666666,6.0,3.0,0.0,0,361.0,0.0,0.0,0,29.0,261.0,87.3,6.0,0.0,934,0.0,0.0,10.0,30,0,32.6,137.0,4.0,5.0,0,0.0,0,0,7.0,4.0,104.0,3.0,4.0,0.0,12.0
5,Arsenal-vs-Bournemouth,2022-23,H,2,346.9298872180451,0.18609022556390975,0.33458646616541354,0,5.251315789473685,263.5,381.3,1.4582706766917293,0.0,5504,0.039473684210526314,0.09210526315789473,2.4674812030075186,22,3,105.4,312.8,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,359.0,1.85,4.49,2.65,14.520000000000001,1,387.8604118993135,0.33428680396643784,0.16590389016018306,0,9.763348588863463,276.70022883295195,49.2,2.5238367658276126,0.0,14806,0.06578947368421052,0.05263157894736842,2.4660564454614797,33,2,46.8,328.4,2.072654462242563,0.6973684210526316,0,0.06578947368421052,0,0,2.1895499618611747,1.0528222730739893,90.0,0.76,2.09,1.32,28.6
6,Arsenal-vs-Brentford,2021-22,H,2,449.57329985690353,0.5662322874493927,0.9089068825910932,2,10.098684210526315,336.5181313695379,245.8,4.6002656882591095,0.0,10086,0.039473684210526314,0.09703947368421052,3.7479189934385033,11,2,85.7,243.0,5.0962171052631575,0.9556553643724697,0,0.055098684210526314,0,0,3.42112243473405,2.1839574898785425,369.0,0.0,0.0,2.0,0.0,1,376.6842105263158,0.39473684210526316,0.14473684210526316,0,10.144736842105262,269.2105263157895,59.0,0.8026315789473685,0.0,10640,0.02631578947368421,0.07894736842105263,1.605263157894737,22,1,39.8,265.2,2.9342105263157894,0.5394736842105263,0,0.02631578947368421,0,0,1.3552631578947367,0.9473684210526315,74.0,0.0,0.0,1.0,0.0
7,Arsenal-vs-Brentford,2022-23,D,1,346.9298872180451,0.18609022556390975,0.33458646616541354,1,5.251315789473685,263.5,296.6,1.4582706766917293,0.0,5504,0.039473684210526314,0.09210526315789473,2.4674812030075186,11,1,75.1,216.2,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,239.0,1.5,3.18,1.69,26.07,1,342.4342105263158,0.039473684210526314,0.11842105263157894,0,17.960526315789473,240.3684210526316,128.6,0.13157894736842105,0.0,9620,0.05263157894736842,0.09210526315789473,1.6447368421052633,11,1,49.5,231.8,0.4342105263157895,0.013157894736842105,0,0.05263157894736842,0,0,1.0921052631578947,0.4078947368421053,134.0,1.8699999999999999,4.24,2.37,18.48
8,Arsenal-vs-Brighton,2017-18,H,0,599.0,1.0,1.0,9,32.0,536.0,224.1,5.0,0.0,2071,0.0,0.0,5.0,0,2,66.9,221.20000000000002,13.0,1.0,0,0.0,0,0,4.0,3.0,223.0,9.0,5.0,2.0,0.0,0,227.0,0.0,0.0,0,38.0,167.0,42.199999999999996,4.0,0.0,3867,0.0,1.0,6.0,14,0,24.8,148.4,2.0,1.0,0,0.0,0,0,2.0,2.0,59.0,2.0,2.0,0.0,7.0
9,Arsenal-vs-Brighton,2020-21,H,2,478.8526460176822,0.672813487881981,0.9489213022017636,11,23.375991348233597,361.89529431113846,220.0,4.876074538295159,0.0,5375,0.11950252343186733,0.13320115356885365,5.311838423863882,0,2,62.0,223.2,5.488824801730353,1.0660667738894127,0,0.06578947368421052,0,0,5.054143343169522,2.6376795518828686,178.0,0.0,0.0,2.0,0.0,0,444.0921052631579,0.47368421052631576,0.6052631578947368,0,25.986842105263158,320.85526315789474,46.3,2.776315789473684,0.0,10791,0.02631578947368421,0.18421052631578946,5.434210526315789,22,0,22.8,137.6,3.6578947368421053,1.1710526315789473,0,0.02631578947368421,0,0,3.3421052631578947,2.1184210526315788,45.0,0.0,0.0,0.0,0.0
10,Arsenal-vs-Brighton,2021-22,A,1,473.57329985690353,0.5662322874493927,0.9089068825910931,0,10.098684210526315,353.0181313695379,204.9,4.6002656882591095,0.0,12246,0.039473684210526314,0.09703947368421052,3.7479189934385033,22,1,69.7,154.0,5.0962171052631575,0.9556553643724697,0,0.055098684210526314,0,0,3.42112243473405,2.1839574898785425,336.0,0.0,0.0,1.0,0.0,2,404.67105263157896,0.2894736842105263,0.34210526315789475,3,23.43421052631579,284.85526315789474,80.8,2.1447368421052633,0.0,11091,0.07894736842105263,0.18421052631578946,3.1447368421052633,11,2,42.4,275.2,1.868421052631579,0.5657894736842105,0,0.02631578947368421,0,0,2.1842105263157894,1.381578947368421,67.0,0.0,0.0,2.0,0.0
11,Arsenal-vs-Brighton,2022-23,A,0,354.9298872180451,0.18609022556390975,0.33458646616541354,0,5.251315789473685,269.0,146.4,1.4582706766917293,0.0,6255,0.039473684210526314,0.09210526315789473,2.4674812030075186,33,0,36.6,104.2,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,114.0,0.64,1.4800000000000002,0.8400000000000001,19.58,3,356.4605263157895,0.13157894736842105,0.2894736842105263,10,10.355263157894736,253.14473684210526,109.4,0.9078947368421053,0.0,13069,0.0,0.05263157894736842,1.486842105263158,0,3,51.699999999999996,267.8,1.1842105263157894,0.19736842105263158,0,0.0,0,0,0.9210526315789473,0.6710526315789473,138.0,0.42,2.21,1.79,9.23
12,Arsenal-vs-Burnley,2016-17,H,1,460.0,0.0,0.0,2,41.0,400.0,172.1,11.0,0.0,3059,0.0,0.0,12.0,9,1,65.5,210.39999999999998,13.0,1.0,0,1.0,0,0,5.0,2.0,273.0,8.0,3.0,1.0,9.0,1,238.0,0.0,0.0,0,57.0,160.0,105.9,4.0,0.0,6145,0.0,0.0,11.0,22,1,52.1,226.6,7.0,3.0,0,1.0,0,0,13.0,3.0,191.0,8.0,4.0,1.0,14.0
13,Arsenal-vs-Burnley,2017-18,H,3,603.0,1.0,0.0,10,30.0,536.0,206.5,13.0,0.0,6243,0.0,0.0,5.0,0,5,82.1,367.8,13.0,0.0,0,0.0,0,0,7.0,4.0,246.0,6.25,9.0,5.0,0.0,0,355.0,0.0,0.0,0,43.0,286.0,81.5,9.0,0.0,5534,0.0,0.0,7.0,54,0,30.8,148.8,4.0,3.0,0,0.0,0,0,1.0,2.0,78.0,3.0,2.0,0.0,12.0
14,Arsenal-vs-Burnley,2020-21,A,0,447.8437827135886,0.688438487881981,0.9489213022017636,0,23.587614155251142,348.34302822926713,229.0,5.172949538295159,0.0,4006,0.06687094448449891,0.16445115356885365,5.8014217571972155,11,0,63.1,157.0,5.598199801730353,1.1441917738894127,1,0.08141447368421052,0,0,5.241643343169522,2.8112906629939793,245.0,0.0,0.0,0.0,0.0,1,434.8698343620798,0.6524913838425141,0.46202237929266377,10,52.873318145530305,317.9750488411187,121.30000000000001,4.685372328342128,0.0,6292,0.0804953560371517,0.18421052631578946,10.516633565044687,0,0,45.5,205.0,5.977090107807439,2.6159384309831184,0,0.17260061919504643,0,0,8.254940903868995,3.4899997403794356,132.0,0.0,0.0,0.0,0.0
15,Arsenal-vs-Burnley,2021-22,D,0,456.0864577516404,0.5925480769230769,0.9352226720647774,11,14.375,343.53128926427473,236.2,4.810792004048583,0.0,8680,0.039473684210526314,0.12335526315789473,4.182129519754293,0,0,63.4,148.8,5.214638157894736,1.0346027327935223,0,0.08141447368421052,0,0,3.934280329470892,2.2892206477732793,247.0,0.0,0.0,0.0,0.0,0,399.10501714244634,0.533573806881243,0.3509112681815526,11,44.77690330581854,284.25113122171945,107.8,3.9208627840411236,0.0,7160,0.0936532507739938,0.22368421052631576,9.277805362462761,0,0,37.9,187.2,5.133053916700741,2.470208540218471,0,0.17260061919504643,0,0,7.665859346564996,2.7921899643670773,84.0,0.0,0.0,0.0,0.0
16,Arsenal-vs-Chelsea,2016-17,H,0,389.0,0.0,0.0,7,41.0,316.0,96.6,7.0,0.0,1878,0.0,0.0,9.0,0,1,35.2,158.6,4.0,1.0,0,0.0,0,0,9.0,4.0,100.0,3.0,5.0,1.0,0.0,0,358.0,1.0,1.0,0,25.0,295.0,111.5,8.0,0.0,3834,1.0,0.0,8.0,24,0,33.4,114.0,6.0,4.0,0,0.0,0,0,15.0,4.0,109.0,6.0,4.0,0.0,8.333333333333334
17,Arsenal-vs-Chelsea,2017-18,D,1,420.0,0.0,1.0,0,30.0,369.0,54.3,8.0,0.0,3473,0.0,0.0,9.0,16,1,36.9,196.6,2.0,1.0,0,0.0,0,0,5.0,0.0,118.0,4.0,1.0,1.0,9.0,1,224.0,2.0,0.0,0,28.0,182.0,47.8,9.0,0.0,5466,0.0,0.0,2.0,13,2,37.4,200.6,3.0,1.0,0,0.0,0,0,2.0,5.0,125.0,3.5,7.0,2.0,8.0
18,Arsenal-vs-Chelsea,2020-21,H,3,447.8437827135886,0.688438487881981,0.9489213022017636,2,23.587614155251142,348.34302822926713,88.5,5.172949538295159,0.0,4006,0.06687094448449891,0.16445115356885365,5.8014217571972155,11,3,55.2,261.4,5.598199801730353,1.1441917738894127,0,0.08141447368421052,0,1,5.241643343169522,2.8112906629939793,201.0,0.0,0.0,3.0,0.0,1,272.966366258111,0.33327325162220617,0.34426820475847153,0,15.40851866230381,203.50478897454383,211.79999999999998,2.9577949087682325,0.0,5339,0.053172314347512614,0.18475126171593365,2.521504630913427,33,1,62.7,206.8,2.1609173090788087,0.9627863124618712,0,0.0,1,0,2.299303976484943,1.8785147801009372,208.0,0.0,0.0,1.0,0.0
19,Arsenal-vs-Chelsea,2021-22,A,0,400.0864577516404,0.5925480769230769,0.9352226720647774,0,14.375,305.03128926427473,120.7,4.810792004048583,0.0,4080,0.039473684210526314,0.12335526315789473,4.182129519754293,22,0,38.0,178.0,5.214638157894736,1.0346027327935223,0,0.08141447368421052,0,0,3.934280329470892,2.2892206477732793,80.0,0.0,0.0,0.0,0.0,2,307.7575943282865,0.7280100937274694,0.6995313626532084,11,17.396237960549424,231.38812230787718,249.70000000000002,6.247268592978759,0.0,5371,0.053172314347512614,0.21106705118961788,4.429399367755532,0,2,85.89999999999999,272.2,4.687233098552493,1.318049470356608,0,0.0,0,0,2.911584678239328,3.2995674116798845,336.0,0.0,0.0,2.0,0.0
20,Arsenal-vs-Chelsea,2022-23,H,3,354.9298872180451,0.18609022556390975,0.33458646616541354,0,5.251315789473685,269.0,183.20000000000002,1.4582706766917293,0.0,6255,0.039473684210526314,0.09210526315789473,2.4674812030075186,11,3,72.3,287.79999999999995,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,252.0,1.56,3.66,2.1,8.14,1,391.29099513800304,0.6075647495979146,0.8715961399811436,0,6.56324200913242,281.8921708908731,107.9,5.64301758083301,0.0,13809,0.0136986301369863,0.04001441961067051,2.8939742665409574,33,1,46.8,233.0,4.768204758471521,1.0417336808829238,0,0.02631578947368421,0,0,1.8680624110328508,2.3289196384005324,128.0,0.9,1.6300000000000001,0.7300000000000001,23.18
21,Arsenal-vs-Crystal Palace,2016-17,H,0,482.0,1.0,0.0,8,35.0,411.0,131.6,3.0,0.0,3059,0.0,0.0,6.0,0,2,55.300000000000004,221.4,8.0,0.0,0,0.0,0,0,12.0,3.0,200.0,4.0,5.0,2.0,0.0,0,351.0,0.0,1.0,0,58.0,258.0,92.3,7.0,0.0,9331,0.0,0.0,7.0,22,0,38.3,193.4,5.0,2.0,0,0.0,0,0,10.0,2.0,98.0,6.0,2.0,0.0,11.0
22,Arsenal-vs-Crystal Palace,2017-18,H,3,646.0,4.0,2.0,1,33.0,556.0,197.7,7.0,0.0,4349,0.0,1.0,5.0,10,4,90.6,401.0,11.0,2.0,0,0.0,0,0,5.0,2.0,307.0,7.5,6.0,4.0,10.0,1,396.0,1.0,1.0,0,56.0,325.0,117.9,4.0,0.0,7717,0.0,0.0,8.0,44,1,52.2,265.8,5.0,3.0,0,0.0,0,0,8.0,1.0,138.0,4.5,2.0,1.0,11.0
23,Arsenal-vs-Crystal Palace,2020-21,D,0,447.8437827135886,0.688438487881981,0.9489213022017636,11,23.587614155251142,348.34302822926713,144.7,5.172949538295159,0.0,4006,0.06687094448449891,0.16445115356885365,5.8014217571972155,0,0,43.1,168.8,5.598199801730353,1.1441917738894127,0,0.08141447368421052,0,0,5.241643343169522,2.8112906629939793,118.0,0.0,0.0,0.0,0.0,0,459.79716981132077,0.9816285998013903,1.0662859980139026,11,45.503227408143,341.4848560079444,125.2,11.687934458788481,0.0,7008,0.24081429990069514,0.24255213505461765,12.042701092353525,0,0,41.699999999999996,155.2,7.40566037735849,3.147964250248262,0,0.06578947368421052,0,0,10.010923535253227,4.969215491559086,137.0,0.0,0.0,0.0,0.0
24,Arsenal-vs-Crystal Palace,2021-22,D,2,416.0864577516404,0.5925480769230769,0.9352226720647774,0,14.375,316.03128926427473,176.3,4.810792004048583,0.0,5242,0.039473684210526314,0.12335526315789473,4.182129519754293,22,2,60.4,188.4,5.214638157894736,1.0346027327935223,0,0.08141447368421052,0,0,3.934280329470892,2.2892206477732793,238.0,0.0,0.0,2.0,0.0,2,381.6524329692155,0.6000496524329691,0.8820754716981132,0,28.345332671300895,276.78748758689176,97.89999999999999,8.411618669314796,0.0,8857,0.1355511420059583,0.12413108242303872,10.13480635551142,22,2,44.9,267.6,5.116186693147964,1.8584905660377358,0,0.013157894736842105,0,0,7.471449851042701,3.4823733862959285,82.0,0.0,0.0,2.0,0.0
25,Arsenal-vs-Crystal Palace,2022-23,H,4,354.9298872180451,0.18609022556390975,0.33458646616541354,0,5.251315789473685,269.0,204.2,1.4582706766917293,0.0,6255,0.039473684210526314,0.09210526315789473,2.4674812030075186,11,4,73.2,349.0,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,180.0,1.6,3.06,1.46,6.6,0,423.8366434955313,0.6000496524329691,0.8689175769612711,0,24.43743793445879,309.19538232373384,89.8,8.345829195630586,0.0,11585,0.09607745779543198,0.0714995034756703,9.779543197616684,44,1,41.0,198.6,4.971449851042701,1.7927010923535254,0,0.013157894736842105,0,0,7.0109235352532275,3.4560575968222444,120.0,0.45999999999999996,1.07,0.6,16.169999999999998
26,Arsenal-vs-Everton,2016-17,H,2,273.0,3.0,3.0,0,43.0,234.0,66.1,4.0,0.0,4376,0.0,0.0,7.0,8,1,41.9,217.6,4.0,0.0,0,1.0,0,0,7.0,3.0,134.0,4.5,4.0,1.0,8.0,1,415.0,0.0,0.0,0,35.0,358.0,229.8,5.0,0.0,8169,0.0,0.0,15.0,32,1,75.0,217.8,16.0,6.0,0,0.0,0,0,4.0,8.0,305.0,8.2,9.0,1.0,13.0
27,Arsenal-vs-Everton,2017-18,H,5,489.0,4.0,0.0,1,45.0,415.0,163.39999999999998,6.0,0.0,5246,0.0,1.0,8.0,9,6,86.7,446.6,9.0,0.0,0,0.0,0,0,18.0,3.0,256.0,9.0,9.0,6.0,9.0,1,376.0,1.0,0.0,0,46.0,303.0,102.4,11.0,0.0,6965,2.0,0.0,8.0,55,1,46.2,195.8,6.0,2.0,0,0.0,0,0,3.0,4.0,165.0,5.5,5.0,1.0,14.2
28,Arsenal-vs-Everton,2020-21,A,0,478.8526460176822,0.672813487881981,0.9489213022017636,2,23.375991348233597,361.89529431113846,201.3,4.876074538295159,0.0,5375,0.11950252343186733,0.13320115356885365,5.311838423863882,11,0,55.6,139.4,5.488824801730353,1.0660667738894127,1,0.06578947368421052,0,0,5.054143343169522,2.6376795518828686,213.0,0.0,0.0,0.0,0.0,1,449.40932181199264,1.307096098455093,0.8215828750981933,11,24.768133019114952,321.10822204765645,59.1,7.244147682639435,0.0,12723,0.1333464257659073,0.10526315789473684,7.813992537313433,0,0,31.4,165.8,6.522862660382299,2.0233503534956796,0,0.02631578947368421,0,0,5.804310683424981,4.209910971458497,89.0,0.0,0.0,0.0,0.0
29,Arsenal-vs-Everton,2021-22,H,4,481.57329985690353,0.5662322874493927,0.9089068825910932,0,10.098684210526315,358.5181313695379,0.0,4.6002656882591095,0.0,12976,0.039473684210526314,0.09703947368421052,3.7479189934385033,11,5,0.0,0.0,5.0962171052631575,0.9556553643724697,0,0.055098684210526314,0,0,3.42112243473405,2.1839574898785425,0.0,0.0,0.0,5.0,0.0,1,530.8172165488347,1.8465697826656193,1.0978986645718773,0,26.860238282272846,382.04243257397223,0.0,9.625726630007856,0.0,16508,0.1596622152395915,0.10526315789473684,8.340308326787117,55,1,0.0,0.0,9.272862660382298,2.970718774548311,0,0.02631578947368421,0,0,7.106942262372349,5.446753076721655,0.0,0.0,0.0,1.0,0.0
30,Arsenal-vs-Everton,2022-23,H,4,346.9298872180451,0.18609022556390975,0.33458646616541354,10,5.251315789473685,263.5,189.5,1.4582706766917293,0.0,5504,0.039473684210526314,0.09210526315789473,2.4674812030075186,0,4,70.8,341.6,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,179.0,1.96,4.8,2.85,14.96,0,451.36370777690496,0.8921838177533385,0.4071091908876669,0,27.237431264728986,323.47839748625296,65.7,6.552042419481539,0.0,12729,0.1333464257659073,0.17105263157894735,5.240966221523959,44,0,33.5,141.4,5.037117046347211,1.9746661429693637,0,0.05263157894736842,0,0,6.203652788688139,2.574823252160251,128.0,0.55,1.95,1.4,30.69
31,Arsenal-vs-Fulham,2020-21,D,1,478.8526460176822,0.672813487881981,0.9489213022017636,0,23.375991348233597,361.89529431113846,215.7,4.876074538295159,0.0,5375,0.11950252343186733,0.13320115356885365,5.311838423863882,11,1,66.2,170.6,5.488824801730353,1.0660667738894127,0,0.06578947368421052,0,0,5.054143343169522,2.6376795518828686,275.0,0.0,0.0,1.0,0.0,1,332.8106138634257,0.19844989185291995,0.20368987537336491,3,17.30387398290246,245.41478911319393,18.200000000000003,5.186830518076012,0.0,10528,0.05371304974765681,0.13374188896899783,2.449962663508085,11,1,27.3,185.8,1.741451230816768,0.4676459985580389,0,0.0136986301369863,0,0,2.968057987434339,1.6629544752291687,69.0,0.0,0.0,1.0,0.0
32,Arsenal-vs-Fulham,2022-23,H,2,299.3830122180451,0.20171522556390975,0.33458646616541354,0,5.813815789473685,232.1875,229.4,1.7551456766917295,0.0,717,0.039473684210526314,0.12335526315789473,2.6237312030075186,11,2,87.0,258.0,1.978359962406015,0.240718984962406,0,0.055098684210526314,0,0,2.2782894736842105,1.3271616541353384,383.0,0.0,0.0,0.0,0.0,0,277.22763157894735,0.14491228070175438,0.1712280701754386,0,19.047149122807017,198.08706140350876,125.2,2.1753947368421054,0.0,8085,0.02631578947368421,0.13157894736842105,1.8791666666666667,22,1,50.6,248.0,1.244298245614035,0.4407894736842105,0,0.02631578947368421,0,0,1.8893859649122806,1.2313157894736841,131.0,0.0,0.0,0.0,0.0
33,Arsenal-vs-Huddersfield,2017-18,H,3,619.0,4.0,1.0,7,26.0,549.0,126.2,3.0,0.0,3473,0.0,0.0,6.0,0,1,48.5,231.8,8.0,0.0,0,0.0,0,0,9.0,4.0,126.0,4.916666666666667,5.0,1.0,0.0,0,275.0,0.0,0.0,0,50.0,215.0,76.6,6.0,0.0,6081,0.0,0.0,12.0,45,0,28.5,132.6,5.0,0.0,0,0.0,0,0,5.0,2.0,78.0,5.0,2.0,0.0,12.0
34,Arsenal-vs-Hull,2016-17,H,0,361.0,0.0,0.0,8,29.0,297.0,69.3,12.0,0.0,3059,0.0,0.0,7.0,0,0,29.2,134.2,4.0,0.0,0,0.0,0,0,15.0,5.0,87.0,3.0,5.0,0.0,0.0,0,479.0,0.0,0.0,0,41.0,385.0,165.8,11.0,0.0,12714,0.0,0.0,9.0,22,0,44.9,158.2,8.0,8.0,0,1.0,0,0,11.0,5.0,131.0,5.0,5.0,0.0,14.0
35,Arsenal-vs-Leeds,2020-21,H,4,470.8526460176822,0.672813487881981,0.9489213022017636,0,23.375991348233597,356.39529431113846,147.7,4.876074538295159,0.0,4686,0.11950252343186733,0.13320115356885365,5.3118384238638825,22,4,65.6,294.6,5.488824801730353,1.0660667738894127,0,0.06578947368421052,0,0,5.054143343169522,2.637679551882868,214.0,0.0,0.0,4.0,0.0,2,285.8669172932331,0.10526315789473684,0.08120300751879699,0,1.7526315789473683,203.4157894736842,113.9,0.6360902255639098,0.0,10364,0.0,0.0,1.1827067669172933,44,2,45.5,199.6,0.7127819548872181,0.15789473684210525,0,0.0,0,0,0.956390977443609,0.3706766917293233,143.0,0.0,0.0,2.0,0.0
36,Arsenal-vs-Leeds,2021-22,H,1,481.57329985690353,0.5662322874493927,0.9089068825910932,0,10.098684210526315,358.5181313695379,226.2,4.6002656882591095,0.0,12976,0.039473684210526314,0.09703947368421052,3.7479189934385033,11,2,71.6,234.4,5.0962171052631575,0.9556553643724697,0,0.055098684210526314,0,0,3.42112243473405,2.1839574898785425,255.0,0.0,0.0,2.0,0.0,1,301.8669172932331,0.10526315789473684,0.08120300751879699,1,1.7526315789473683,214.4157894736842,31.900000000000002,0.6360902255639098,0.0,13246,0.0,0.0,1.1827067669172933,22,1,29.5,195.8,0.7127819548872181,0.15789473684210525,0,0.0,0,0,0.956390977443609,0.3706766917293233,68.0,0.0,0.0,1.0,0.0
37,Arsenal-vs-Leeds,2022-23,H,3,354.9298872180451,0.18609022556390975,0.33458646616541354,0,5.251315789473685,269.0,170.5,1.4582706766917293,0.0,6255,0.039473684210526314,0.09210526315789473,2.4674812030075186,11,4,71.5,347.8,1.868984962406015,0.162593984962406,0,0.039473684210526314,0,0,2.0907894736842105,1.2646616541353384,197.0,1.84,0.0,3.41,8.58,0,333.3142857142857,0.10526315789473684,0.08120300751879699,0,1.963157894736842,234.7578947368421,71.4,0.6492481203007519,0.0,14328,0.0,0.0,1.1958646616541353,44,1,36.0,170.6,0.7259398496240602,0.15789473684210525,0,0.013157894736842105,0,0,0.969548872180451,0.3706766917293233,120.0,0.31000000000000005,0.0,0.77,37.51
38,Arsenal-vs-Leicester,2016-17,H,1,495.0,0.0,0.0,8,25.0,435.0,84.5,6.0,0.0,4376,0.0,0.0,6.0,0,0,32.4,131.4,3.0,1.0,0,0.0,0,0,4.0,5.0,110.0,4.0,5.0,0.0,0.0,0,316.0,0.0,0.0,1,58.0,225.0,76.7,4.0,0.0,6897,0.0,0.0,13.0,11,0,38.6,146.2,5.0,1.0,1,0.0,0,0,10.0,2.0,162.0,5.0,2.0,0.0,11.0
39,Arsenal-vs-Leicester,2017-18,H,5,485.0,3.0,2.0,1,35.0,415.0,261.9,7.0,0.0,1525,0.0,0.0,8.0,24,3,82.1,337.2,18.0,2.0,0,0.0,0,0,10.0,4.0,221.0,9.083333333333332,7.0,3.0,8.0,3,263.0,1.0,0.0,0,41.0,165.0,83.3,4.0,0.0,4995,0.0,0.0,12.0,44,3,52.1,319.0,4.0,3.0,0,0.0,0,0,4.0,3.0,120.0,6.333333333333333,6.0,3.0,13.0
40,Arsenal-vs-Leicester,2020-21,A,0,447.8437827135886,0.688438487881981,0.9489213022017636,1,23.587614155251142,348.34302822926713,160.6,5.172949538295159,0.0,4006,0.06687094448449891,0.16445115356885365,5.8014217571972155,11,0,45.6,123.6,5.598199801730353,1.1441917738894127,0,0.08141447368421052,0,0,5.241643343169522,2.8112906629939793,171.0,0.0,0.0,0.0,0.0,1,342.57894479349056,0.7168333504995366,0.5890539705427953,10,27.481728808322178,242.9359702338037,65.7,5.379094139458235,0.0,8165,0.06578947368421052,0.18045112781954886,7.006635595838913,0,1,30.5,184.6,4.9344149757956535,1.544172932330827,0,0.02631578947368421,0,0,5.892310227623854,2.917143028804889,58.0,0.0,0.0,1.0,0.0
